algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps,extra
3DES,CBC,24,64,100,0.00010784300393424928,0.00015089699998497964,0.5659630576241411,0.404482237924382,0.50078125,0.44578125,0.06153968369116769,0.041541163062585415,{}
3DES,CBC,24,256,100,0.0004141830001026392,0.00017414900241419673,0.5894510999715082,1.4019065375943693,0.493359375,0.4446875,0.0543678380671353,0.13023639902043255,{}
3DES,CBC,24,1024,100,0.0014327829971443862,0.0003568170021753758,0.6815843724739488,2.736872105438571,0.503125,0.43765625,0.039077117537030595,0.20739235438356074,{}
3DES,CBC,24,4096,100,0.0053506309981457886,0.0012527229962870478,0.7300540817248796,3.1182073064657985,0.50578125,0.44671875,0.025496107567034514,0.2292802492200617,{}
3DES,CBC,24,16384,100,0.02645395499537699,0.004102504001930356,0.5906489219752047,3.808649544923771,0.503671875,0.439296875,0.020233260042215696,0.1427665852374154,{}
3DES,CTR,16,64,100,0.00012280399445444346,0.00013535399688407779,0.4970127927934965,0.4509298406774998,0.49625,0.4321875,0.06213151966162846,0.04560487531456729,{}
3DES,CTR,16,256,100,0.0001881439983844757,0.00016799599747173487,1.2976264302680236,1.4532526290757395,0.500546875,0.439296875,0.1130376519731439,0.144999351576823,{}
3DES,CTR,16,1024,100,0.0004285739955957979,0.0004187479999382049,2.2786321849565225,2.3321006909743147,0.503828125,0.4278125,0.15795680107274024,0.1748058231365664,{}
3DES,CTR,16,4096,100,0.0014947839954402298,0.001569815999828279,2.613253829259503,2.4883489532705116,0.49875,0.4425,0.154758834082972,0.14912171826788087,{}
3DES,CTR,16,16384,100,0.00521624599583447,0.005151874999282882,2.9954492200861758,3.0328763803809156,0.49296875,0.43828125,0.0819320623215486,0.08915925033461207,{}
3DES,CTR,24,64,100,0.00014865100267343222,0.0001366299984510988,0.41059363981611785,0.4467185606522939,0.5003125,0.412734375,0.05256531652996467,0.044332080353534704,{}
3DES,CTR,24,256,100,0.00019088199711404742,0.00022441300214268267,1.2790133626595064,1.0879076643017966,0.49171875,0.437890625,0.11144812225066911,0.1290546767237295,{}
3DES,CTR,24,1024,100,0.0004502649966161698,0.00048478200100362303,2.1688616866491057,2.0144363816690083,0.508828125,0.426875,0.15158978825475516,0.1349145239376181,{}
3DES,CTR,24,4096,100,0.0014727969956584274,0.0014309570018667729,2.6522664097733815,2.729816475899732,0.5015625,0.424140625,0.13026764368940286,0.13842457738641895,{}
3DES,CTR,24,16384,100,0.005258259996771812,0.0053597169939894225,2.9715152939551506,2.91526586525416,0.501796875,0.435859375,0.09151150254049095,0.09384232334501755,{}
Twofish,ECB,16,64,100,4.715099814347923e-05,3.057399764657021e-05,1.2944615947317095,1.9963093134092305,0.5015234375,0.498984375,0.19422157514354726,0.05168493777556928,{}
Twofish,ECB,16,256,100,0.0001450479996856302,0.00014258300070650874,1.6831712641962535,1.7122702130707457,0.5039453125,0.4991015625,0.1779844251025523,0.1418694204128592,{}
Twofish,ECB,16,1024,100,0.0005486899963580072,0.0005123350000940263,1.7798073711604836,1.906101476223128,0.4982421875,0.4991796875,0.11478021814278631,0.16061820447121045,{}
Twofish,ECB,16,4096,100,0.002032210996840149,0.002064606004860252,1.9221675338209285,1.8920074778453453,0.5016015625,0.500703125,0.1018500981082268,0.10325757627708147,{}
Twofish,ECB,16,16384,100,0.008120331995887681,0.009301213996950537,1.9241824112502852,1.6798882387957914,0.5025,0.498515625,0.07034871365439102,0.0689643000350124,{}
Twofish,ECB,24,64,100,4.3150000274181365e-05,3.140700166113675e-05,1.4144879689959156,1.943361448779281,0.50046875,0.4986328125,0.293905243459909,0.08345134976199944,{}
Twofish,ECB,24,256,100,0.0001713660021778196,0.00016314300009980797,1.4246736336106218,1.4964823795727622,0.5019140625,0.49546875,0.33219907263447734,0.18582726107025732,{}
Twofish,ECB,24,1024,100,0.0005274059961084276,0.000556725999340415,1.8516332904930262,1.7541169285375378,0.50203125,0.5037890625,0.15202085747147037,0.14508840364972572,{}
Twofish,ECB,24,4096,100,0.0020728269987739622,0.0021670829970389604,1.8845036282866214,1.802538253189835,0.500859375,0.5031640625,0.10404535986173875,0.11070908292439548,{}
Twofish,ECB,24,16384,100,0.007898813999490812,0.008111496998462826,1.978145073552466,1.9262782200327542,0.5003125,0.50125,0.059319195254085154,0.07192359342299261,{}
Twofish,ECB,32,64,100,5.603599478490651e-05,5.2951999241486194e-05,1.0892133972865603,1.1526506482153918,0.4976953125,0.4987890625,0.14384191350102954,0.20432930786352782,{}
Twofish,ECB,32,256,100,0.0001851449953392148,0.00013657300500199198,1.3186455542732654,1.7876199253025082,0.5037890625,0.501484375,0.20465445802933463,0.20802935714577658,{}
Twofish,ECB,32,1024,100,0.0004711299983318895,0.0007007390062790365,2.072808998488049,1.3936180107706602,0.50453125,0.4964453125,0.16615792054360717,0.11872493540772451,{}
Twofish,ECB,32,4096,100,0.002208634007256478,0.002261974000139162,1.768627118465982,1.726920822149007,0.498203125,0.501875,0.11194237009404136,0.10538803860129005,{}
Twofish,ECB,32,16384,100,0.008332319994224235,0.008778599997749553,1.875228029028035,1.779896567107006,0.5030859375,0.493359375,0.05986369516318664,0.06186629493713188,{}
Twofish,CBC,16,64,100,6.946299807168543e-05,6.516600144095718e-05,0.8786714933756826,0.9366104241534616,0.4991015625,0.5038671875,0.08446330667384153,0.12567338418954263,{}
Twofish,CBC,16,256,100,0.00021623600041493775,0.00017077399883419275,1.1290470806503807,1.4296123922063808,0.5037109375,0.4958984375,0.14466181380293236,0.15718504104222347,{}
Twofish,CBC,16,1024,100,0.0009409410005901009,0.0007757270045112819,1.0378573145261598,1.2588997086871394,0.4999609375,0.5013671875,0.07180233028747489,0.08853230887175871,{}
Twofish,CBC,16,4096,100,0.0034559909941162914,0.002824395999778062,1.1302836166674797,1.383039064035974,0.497421875,0.4972265625,0.05230363981877072,0.08943187740212438,{}
Twofish,CBC,16,16384,100,0.01881110799848102,0.013263383009470999,0.830626244943238,1.1780554017660982,0.4976171875,0.49796875,0.06834342575247743,0.06039046010946971,{}
Twofish,CBC,24,64,100,0.00017561199958436192,0.00013218500302173198,0.3475568662418164,0.46174040061084287,0.496171875,0.50265625,0.08332735925511744,0.12508004743105466,{}
Twofish,CBC,24,256,100,0.00032724200282245873,0.0007624709967058152,0.7460552829230043,0.3201966055820966,0.4989453125,0.5058203125,0.09312986978958636,0.1327110860251336,{}
Twofish,CBC,24,1024,100,0.0021813469973858447,0.0020859209971968084,0.447687828286983,0.4681684979020615,0.5002734375,0.49453125,0.06522959430507146,0.08678246131879394,{}
Twofish,CBC,24,4096,100,0.010399664004798978,0.007640492001082748,0.37561309655748887,0.511256343105449,0.500703125,0.5009375,0.03273339216977881,0.062300254967318724,{}
Twofish,CBC,24,16384,100,0.04142412100103684,0.023254673995543273,0.37719569232643246,0.6719079357119567,0.494921875,0.4992578125,0.05063007388482173,0.14610180391261482,{}
Twofish,CBC,32,64,100,0.00011136800283566117,9.663399774581194e-05,0.5480493022763978,0.631611624001608,0.4956640625,0.5028515625,0.06842898573792176,0.13210275659718682,{}
Twofish,CBC,32,256,100,0.00042187700048089026,0.0006567499961238354,0.5787009595728336,0.37174058080080347,0.494765625,0.496875,0.11282833287392499,0.11386923351937575,{}
Twofish,CBC,32,1024,100,0.0015205400029662996,0.0012593390000984073,0.6422471609394705,0.7754564100084961,0.4996484375,0.4988671875,0.08186704544877019,0.0741289145223436,{}
Twofish,CBC,32,4096,100,0.004781345003284514,0.006416735996026546,0.8169772307408536,0.6087596563765252,0.505859375,0.499609375,0.04485034813549439,0.08894651643989501,{}
Twofish,CBC,32,16384,100,0.023815697995014488,0.013375511990161612,0.6560798681302935,1.1681795815736253,0.5027734375,0.5034375,0.058406666560896846,0.0537353101507953,{}
Twofish,CTR,16,64,100,9.404400479979813e-05,9.616300114430487e-05,0.649006349526823,0.6347051935120966,0.495625,0.5019921875,0.08581115699894332,0.12647080044529282,{}
Twofish,CTR,16,256,100,0.00045718899928033353,0.0002905079978518188,0.5340037170279788,0.840392095244587,0.5006640625,0.49296875,0.1324692643787645,0.24258007865981682,{}
Twofish,CTR,16,1024,100,0.0009842759999446572,0.0010717009974177928,0.9921632753972556,0.9112266409688673,0.500234375,0.49359375,0.04652495524031772,0.046562514461551116,{}
Twofish,CTR,16,4096,100,0.005075050002196804,0.00640912699396722,0.7696968499441635,0.6094823840558742,0.5014453125,0.4957421875,0.059216748424330466,0.05025031161370226,{}
Twofish,CTR,16,16384,100,0.015928727998398243,0.013627450997009873,0.9809320619682385,1.1465827324147728,0.498359375,0.498359375,0.04094421691667628,0.03138001103908488,{}
Twofish,CTR,24,64,100,9.081099997274578e-05,8.023899863474071e-05,0.6721119277215083,0.7606669735229459,0.5063671875,0.50109375,0.09664423744001807,0.14358456587558394,{}
Twofish,CTR,24,256,100,0.00024902500212192535,0.00023691700422205032,0.980385997067339,1.0304900899860245,0.5022265625,0.506953125,0.09190381740798045,0.10935140086228017,{}
Twofish,CTR,24,1024,100,0.0009342899965122342,0.0009417569963261485,1.045245591460437,1.0369580516095234,0.502421875,0.4968359375,0.0649659860653988,0.08446654385438186,{}
Twofish,CTR,24,4096,100,0.0033212340041063725,0.004290604001143947,1.1761441666471901,0.9104196050156408,0.5012109375,0.501796875,0.050393253355650716,0.049296937625003326,{}
Twofish,CTR,24,16384,100,0.021864295998821035,0.016510442001745104,0.71463540380365,0.9463707875505989,0.501328125,0.494296875,0.03734571542714113,0.044661566124596756,{}
Twofish,CTR,32,64,100,4.897800274193287e-05,7.049300475046039e-05,1.246174871025198,0.8658328080361957,0.50171875,0.4980078125,0.27689349703018795,0.24403415044111992,{}
Twofish,CTR,32,256,100,0.00019869999960064888,0.00018328700098209084,1.228689609917859,1.3320127651816138,0.50078125,0.504296875,0.11790883331018165,0.11205616791084842,{}
Twofish,CTR,32,1024,100,0.0007348309957887978,0.0006773249991238118,1.3289620410632212,1.4417930849492964,0.50203125,0.497578125,0.09252268195206041,0.09022285823815726,{}
Twofish,CTR,32,4096,100,0.0028313810017425566,0.0031879969965666532,1.3796271139758025,1.2252991468332237,0.5021875,0.49671875,0.07611011327376559,0.053516593456047055,{}
Twofish,CTR,32,16384,100,0.012794253001920879,0.014901571995578707,1.2212514476346625,1.0485470931949954,0.500234375,0.4976953125,0.04154870945626539,0.1113455535766966,{}
ChaCha20,Stream,32,64,100,2.9206001199781896e-05,4.483799682930112e-05,2.0898155770279088,1.3612373559497248,0.59724609375,0.593388671875,0.38989372662219723,0.7896018469495878,{}
ChaCha20,Stream,32,256,100,3.580700373277068e-05,3.7484996719285844e-05,6.8182366450438785,6.5130224454412415,0.594580078125,0.591796875,1.435724071834574,2.9050766338531244,{}
ChaCha20,Stream,32,1024,100,3.3858998212963345e-05,4.2266000527888536e-05,28.842037613094845,23.105155155516336,0.594775390625,0.593916015625,5.840739194552006,5.108232842159127,{}
ChaCha20,Stream,32,4096,100,5.949100130237639e-05,7.432700134813785e-05,65.66119101182389,52.554925251237314,0.592236328125,0.59251953125,12.02813896707929,38.2204748225314,{}
ChaCha20,Stream,32,16384,100,0.00017189999925903976,0.00016886799945496023,90.89587008348008,92.52789190629001,0.5925,0.59048828125,14.790937560583126,15.605395072915936,{}
