platform,algorithm,mode,key_size_bits,message_size_bytes,samples,source_files_count,source_files,repetitions_min,repetitions_max,throughput_encrypt_mbps_mean,ci95_encrypt_mbps_mean,ic95_relative_pct_mean,threshold_rel_ic95_pct,confidence_95_condition,threshold_condition,overall_status
arm,AES,CTR,128,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,1.959307367545067,0.12386494090700749,6.918255287059296,10.0,PASS,PASS,PASS
arm,AES,CTR,128,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,2.789468826570116,0.25916885083094626,11.795478776656802,10.0,PASS,FAIL,FAIL
arm,AES,CTR,128,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.7757093859622834,0.06878382057013653,2.013659348120944,10.0,PASS,PASS,PASS
arm,AES,CTR,128,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,4.089123390731354,0.02954896934856158,0.7826505325397369,10.0,PASS,PASS,PASS
arm,AES,CTR,192,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.9546702475580459,0.042302101088599324,4.60099755642845,10.0,PASS,PASS,PASS
arm,AES,CTR,192,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,2.071142147979659,0.10571081777723716,5.426990151403895,10.0,PASS,PASS,PASS
arm,AES,CTR,192,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.231759728196287,0.07519598912841254,3.0865813724643747,10.0,PASS,PASS,PASS
arm,AES,CTR,192,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.3992058527936284,0.08599079404172509,2.743477074464902,10.0,PASS,PASS,PASS
arm,AES,CTR,192,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.8121431285091307,0.05802138440468319,1.6426102462972565,10.0,PASS,PASS,PASS
arm,AES,CTR,256,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.9170134156854374,0.059326150271845825,6.866495124697273,10.0,PASS,PASS,PASS
arm,AES,CTR,256,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,1.944777713970586,0.1040075152967281,6.230053975327119,10.0,PASS,PASS,PASS
arm,AES,CTR,256,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,2.736534097782375,0.07977141012549675,3.5939843623467778,10.0,PASS,PASS,PASS
arm,AES,CTR,256,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.394220318112291,0.05854900951435497,1.9915459339279729,10.0,PASS,PASS,PASS
arm,AES,CTR,256,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.8096691116404706,0.048433307041852086,1.3862429893991612,10.0,PASS,PASS,PASS
arm,AES,ECB,128,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.902432902042273,0.6298310886184025,72.45271977022269,10.0,PASS,FAIL,FAIL
arm,AES,ECB,128,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,4.772972568406112,0.5831108782946949,13.586644953549476,10.0,PASS,FAIL,FAIL
arm,AES,ECB,128,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,17.610373653444935,1.243308124993978,7.451841008732289,10.0,PASS,PASS,PASS
arm,AES,ECB,128,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,36.789659616131665,3.3123216386316336,9.64454014367783,10.0,PASS,PASS,PASS
arm,AES,ECB,128,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,53.94723447693442,1.8606413648915066,3.970488653281184,10.0,PASS,PASS,PASS
arm,AES,ECB,192,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,1.4793389825955734,0.09053419707327638,6.344920285603806,10.0,PASS,PASS,PASS
arm,AES,ECB,192,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,5.53380328524081,0.3447102830947238,6.495770858664873,10.0,PASS,PASS,PASS
