context,platform,algorithm,mode,key_size_bits,message_size_bytes,throughput_enc_mbps,throughput_dec_mbps,avalanche_score,key_avalanche_score,ci95_enc_mbps,source_csvs
performance,x86,DES,CTR,64,64,1.220734355925933,1.2685502762386796,0.49998046875,0.43830078125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CTR,64,256,2.501965408164711,2.5943550459829217,0.49927734375000005,0.4412890625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CTR,64,1024,3.025876630137734,3.306147942312666,0.50306640625,0.446875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CTR,64,4096,3.1228898395931513,3.999266724791804,0.49939453124999994,0.442578125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CTR,64,16384,3.9052153881317073,4.2623501378119535,0.49958984375,0.436953125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,ECB,64,64,1.9935522895546676,2.304861370881195,0.49732421875,0.44013671874999993,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,ECB,64,256,7.289798083811348,6.391649568699763,0.49705078125,0.42265625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,ECB,64,1024,18.255620993576162,18.606158541168558,0.49841796875,0.43609375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,ECB,64,4096,30.484840845515052,30.732437590231896,0.499765625,0.44048828125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,ECB,64,16384,35.96035301293266,37.70617753595287,0.50048828125,0.44634765625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,128,64,0.9679470873156286,1.1495586109691633,0.50029296875,0.5010644531249999,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,128,256,1.193076406590947,1.6127137715361863,0.498056640625,0.49945312500000005,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,128,1024,1.245451463981524,1.800413391992211,0.500654296875,0.50177734375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,128,4096,1.4603950966006478,1.8562809957869628,0.50048828125,0.49799804687500004,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,128,16384,1.282026623578462,1.7937425689584705,0.500029296875,0.499228515625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,192,64,0.9610306860275006,1.104335101493008,0.499677734375,0.499287109375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,192,256,1.1647318030785365,1.3305785670221755,0.49917968749999997,0.502119140625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,192,1024,1.229122942200834,1.6316155336875053,0.49994140625,0.49871093749999995,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,192,4096,1.2659021738367775,1.6179838915089557,0.5018652343750001,0.5008984375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,192,16384,1.2591189458587522,1.717396105145638,0.499384765625,0.49969726562500005,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,256,64,0.9597481469247302,1.1526303140128444,0.499638671875,0.500595703125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,256,256,1.162179238247412,1.3156563617691137,0.49978515625000003,0.498115234375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,Twofish,CBC,256,1024,1.2172967481804375,1.616445808311009,0.500517578125,0.49859374999999995,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
